URL Prisma;Año de Publicación;Tipo;Título;Fuente;ISSN;ISBN;Datos de la Publicación;Editor;Autores;Autoría preferente;Autores US;Total Autores;Afiliaciones;Afiliaciones Internacionales Sí/No;Afiliaciones Internacionales;DOI;Cód. WOS;Cód. Scopus;Cód. PubMed;Id. idUS;Cód. Dialnet;Vía Acceso;Dialnet
https://bibliometria.us.es/prisma/publicacion/16351;2006;Revista;Understanding the link between knowledge management and firm performance: articulating and codifying critical knowledge areas;INTERNATIONAL JOURNAL OF KNOWLEDGE AND LEARNING;"1741-1009;1741-1017";;2 (3-4), 238-262;INDERSCIENCE ENTERPRISES LTD;Carrion, GC;Sí;Carrion, GC [815];1;Universidad de Sevilla;No;-;10.1504/IJKL.2006.010994;WOS:000212928200004;2-s2.0-56649083488;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16553;2006;Revista;LA PROBLEMÁTICA EN LA MEDICIÓN DEL APRENDIZAJE ORGANIZATIVO: UNA REVISIÓN;Investigaciones europeas de dirección y economía de la empresa;1135-2523;;12 (1), 153-166;Academia Europea de Dirección y Economía de la Empresa, AEDEM;"Leal-Millán, Antonio;Roldan-Salgueiro, Jose Luis";Sí;"Leal-Millán, Antonio [2155];Roldan-Salgueiro, Jose Luis [3692]";2;-;-;-;-;-;-;-;-;ARTREV 2010921;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/17033;2006;Revista;Should globally oriented online firms be flexible with their market strategies?;INTERNATIONAL JOURNAL OF BUSINESS ENVIRONMENT;"1740-0589;1740-0597";;1 (3), 350-364;INDERSCIENCE ENTERPRISES LTD;"Martinez-Lopez, FJ;Sousa, CMP;Sanchez-Franco, MJ";Sí;Sanchez-Franco, MJ [3899];3;"University of Granada;UCD;Universidad de Sevilla";Sí;UCD;-;WOS:000436190600006;-;-;-;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/16186;2006;Revista;Using enablers of the EFQM model to manage institutions of higher education;QUALITY ASSURANCE IN EDUCATION;"0968-4883;1758-7662";;14 (2), 99-+;EMERALD GROUP PUBLISHING LTD;"Calvo-Mora, Arturo;Leal, Antonio;Rolden, Jose L.";Sí;"Calvo-Mora, Arturo [570];Leal, Antonio [2155];Rolden, Jose L. [3692]";3;Universidad de Sevilla;No;-;10.1108/09684880610662006;WOS:000211529800002;2-s2.0-33646569984;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16030;2006;Revista;El efecto de los factores institucionales sobre la percepción del riesgo exportador;Boletín Económico de ICE;0214-8307;;(2875), 23-40;Ministerio de Industria, Turismo y Comercio;Acedo-Gonzalez, Francisco Jose;Sí;Acedo-Gonzalez, Francisco Jose [14];1;-;-;-;-;-;-;-;11441/32510;ARTREV 2012328;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16039;2006;Revista;Los frentes de investigación dominantes en marketing;Revista Española de Investigación de Marketing;1138-1442;;10 (17), 93-110;ESCUELA SUPERIOR DE GESTIÓN COMERCIAL Y MARKETING (ESIC);"Martin-Armario, Enrique;Acedo-Gonzalez, Francisco Jose;Martin-Ruiz, David";Sí;"Martin-Armario, Enrique [2485];Acedo-Gonzalez, Francisco Jose [14];Martin-Ruiz, David [2531]";3;-;-;-;-;-;-;-;11441/78362;ARTREV 2013395;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/114524;2006;Revista;La concentración estacional en las regiones españolas desde una perspectiva de la oferta turística;Revista de estudios regionales;0213-7585;;(77), 77-104;ASOC UNIV PUBLICAS ANDALUCIA-AUPA;"Jesús Manuel López Bonilla;Luis Miguel López-Bonilla";Sí;"Jesús Manuel López Bonilla [2235];Luis Miguel López-Bonilla [2236]";2;-;-;-;-;-;-;-;-;ARTREV 2228266;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16733;2006;Revista;Determinación de las variables de diseño en el desarrollo de una herramienta de e-learning;PIXEL-BIT- REVISTA DE MEDIOS Y EDUCACION;"1133-8482;2171-7966";;(27), 99-113;UNIV SEVILLA, EDITORIAL;"Toral-Marin, Sergio;Barrero-Garcia, Federico José;Martinez-Torres, Maria Del Rocio;Gallardo-Vázquez, Sergio;Cortés-Martínez, Francisco Javier;Arias-Oliva, Mario;Rallo, R;Carpeño-Ruiz, A.;Ruiz González, M.;Rodrigo Peñarrocha, V.M;Castro Gil, M.A;Díaz Orueta, G;Sancristobal Ruiz, E";No;"Toral-Marin, Sergio [4155];Barrero-Garcia, Federico José [335];Martinez-Torres, Maria Del Rocio [2588];Gallardo-Vázquez, Sergio [6245]";13;-;-;-;-;-;-;-;11441/32270;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/103603;2006;Revista;La dirección: mitos y nuevos requerimientos. Una visión de docentes, investigadores y profesionales del mundo empresarial (II);Alta Dirección;0002-6549;;42 (247), 29-36;Alta Dirección;Carmen Díaz Fernández;Sí;Carmen Díaz Fernández [1054];1;-;-;-;-;-;-;-;-;ARTREV 2199599;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/16958;2006;Revista;DESARROLLO DE LA IMAGEN DE UN DESTINO TURÍSTICO. MODELO DE GESTIÓN;FACES;0328-4050;;25 (25), 12-27;Universidad Nacional de la Plata;"Traverso-Cortes, Joaquin;Román-Onsalo, Marisa";Sí;"Traverso-Cortes, Joaquin [4195];Román-Onsalo, Marisa [3699]";2;-;-;-;-;-;-;-;-;ARTREV 2738306;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/147122;2006;Revista;Consumer's trust in Internet shopping: A modelling proposal based on the standard learning hierarchy;CUADERNOS DE GESTION;"1131-6837;1988-2157";;6 (2), 59-79;UNIV PAIS VASCO, INST ECONOMIA APLICADA EMPRESA;"López, Francisco J.Martínez;Sánchez, Manuel Ortigueira;Ronchel, Mario Pérez";No;Sánchez, Manuel Ortigueira [3091];3;"Universidad de Granada, Facultad de Ciencias;Universidad de Sevilla";No;-;-;-;2-s2.0-84898703952;-;-;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/17011;2006;Revista;Demand restrictions in price-based decisions: managers versus consumers;JOURNAL OF PRODUCT AND BRAND MANAGEMENT;1061-0421;;15 (3), 214-+;EMERALD GROUP PUBLISHING LTD;Rosa Díaz, Isabel María;Sí;Rosa Díaz, Isabel María [3763];1;Universidad de Sevilla;No;-;10.1108/10610420610668658;WOS:000211752300008;2-s2.0-33745207325;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16705;2006;Revista;A procedure to design a structural and measurement model of Intellectual Capital: An exploratory study;INFORMATION & MANAGEMENT;"0378-7206;1872-7530";;43 (5), 617-626;ELSEVIER SCIENCE BV;Martínez-Torres, M. R.;Sí;Martínez-Torres, M. R. [2588];1;Universidad de Sevilla;No;-;10.1016/j.im.2006.03.002;WOS:000239478200006;2-s2.0-33745851516;-;11441/31107;-;Verde;-
https://bibliometria.us.es/prisma/publicacion/16770;2006;Desconocido;FRANCHISOR TYPES IN PORTUGUESE FRANCHISING;The Portuguese Journal of Management Studies;;;11 (2), 97-114;School of Economics and Management;"Navarro-García, Antonio;Diez-De Castro, Enrique Carlos;Rondan-Cataluña, Francisco Javier";Sí;"Navarro-García, Antonio [2957];Diez-De Castro, Enrique Carlos [1079];Rondan-Cataluña, Francisco Javier [3755]";3;-;-;-;-;-;-;-;-;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/16533;2006;Revista;Los valores personales y su influencia en el espíritu emprendedor;Boletín de Estudios Económicos;0006-6249;;61 (189), 471-494;Universidad de Deusto;"Garcia-Del Junco, Julio;Velicia-Martín, Félix A.;Álvarez-Martínez, Pedro";Sí;"Garcia-Del Junco, Julio [1481];Velicia-Martín, Félix A. [4320]";3;-;-;-;-;-;-;-;-;ARTREV 2200874;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/103602;2006;Revista;La dirección: mitos y nuevos requerimientos. Una visión de docentes, investigadores y profesionales del mundo empresarial (I);Alta Dirección;0002-6549;;42 (245), 15-22;Alta Dirección;Carmen Díaz Fernández;Sí;Carmen Díaz Fernández [1054];1;-;-;-;-;-;-;-;-;ARTREV 2147931;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/16620;2006;Revista;ANÁLISIS DE LA PARTICIPACIÓN DEL CONSUMIDOR EN EL ENCUENTRO DE SERVICIO;Estudios sobre Consumo;0212-9469;;(77), 9-21;MINISTERIO DE SANIDAD Y CONSUMO;"López-Bonilla, Luis Miguel;López-Bonilla, Jesús Manuel";Sí;"López-Bonilla, Luis Miguel [2236];López-Bonilla, Jesús Manuel [2235]";2;-;-;-;-;-;-;-;-;ARTREV 2082821;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16944;2006;Revista;Executive information system implementation in organisations in South Africa and Spain: A comparative analysis;COMPUTER STANDARDS & INTERFACES;"0920-5489;1872-7018";;28 (6), 625-634;ELSEVIER SCIENCE BV;"Averweg, Udo Richard;Roldán, José L.";Sí;Roldán, José L. [3692];2;"University of KwaZulu-Natal;Universidad de Sevilla";Sí;University of KwaZulu-Natal;10.1016/j.csi.2005.06.001;WOS:000239675400002;2-s2.0-33745984471;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16631;2006;Revista;ESTUDIO COMPARADO DE LAS ESTIMACIONES DE DOS VERSIONES DEL MODELO DE ACEPTACIÓN DE LA TECNOLOGÍA (TAM) MEDIANTE LOS PROGRAMAS AMOS Y PLS;Investigaciones europeas de dirección y economía de la empresa;1135-2523;;12 (3), 95-110;Academia Europea de Dirección y Economía de la Empresa, AEDEM;"López-Bonilla, Luis Miguel;López-Bonilla, Jesús Manuel";Sí;"López-Bonilla, Luis Miguel [2236];López-Bonilla, Jesús Manuel [2235]";2;-;-;-;-;-;-;-;-;ARTREV 2244247;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16804;2006;Revista;UNA APROXIMACIÓN AL ESTUDIO DE LA PREDISPOSICIÓN DEL CLIENTE AL MANTENIMIENTO DE UNA RELACIÓN;Revista Europea de Dirección y Economía de la Empresa;1019-6838;;15 (1), 27-50;Academia Europea de Dirección y Economía de la Empresa, AEDEM;"Ortigueira-Sanchez, Manuel;Vázquez-Carrasco, Rosario";Sí;Ortigueira-Sanchez, Manuel [3091];2;-;-;-;-;-;-;-;-;ARTREV 1977572;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16218;2006;Desconocido;Tendencias de cambio en las empresas informativas;Global Media Journal;;;3 (5), 16-37;Purdue University Calumet;"Caro González, Francisco Javier;Jiménez-Marín, Gloria";Sí;"Caro González, Francisco Javier [684];Jiménez-Marín, Gloria [2070]";2;-;-;-;-;-;-;-;11441/29084;ARTREV 1994207;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/210194;2006;Revista;La arquitectura comercial como soporte para la creación de identidad en el sector de la moda;Trípodos. Extra;2339-6415;;(2006), 235-244;;"Jiménez-Marín, Gloria ; Caro González, Francisco Javier";Sí;"Jiménez-Marín, Gloria  [2070]; Caro González, Francisco Javier [684]";2;-;-;-;-;-;-;-;-;ARTREV 8545853;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/16487;2006;Revista;La revisión metanalítica de la literatura: una guía para la investigación en marketing.;II Encontro de Marketing da ANPAD;2177-2401;;10 (2), 139-161;;"Garcia-Cruz, Rosario;Arenas-Gaitán, Jorge;Ramírez-Correa, Patricio E.";Sí;"Garcia-Cruz, Rosario [1475];Arenas-Gaitán, Jorge [198]";3;-;-;-;-;-;-;-;-;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/16240;2006;Revista;EL CAPITAL SOCIAL Y SU INCIDENCIA EN LA COMPETITIVIDAD DE LAS EMPRESAS ESPAÑOLAS;Claves de la Economía Mundial;2531-274X;;(1), 140-148;INSTITUTO ESPAÑOL DE COMERCIO EXTERIOR;"Galan-Gonzalez, Jose Luis;Casanueva-Rocha, Cristobal;Castro-Abancéns, Ignacio";Sí;"Galan-Gonzalez, Jose Luis [1400];Casanueva-Rocha, Cristobal [735];Castro-Abancéns, Ignacio [778]";3;-;-;-;-;-;-;-;-;ARTREV 2095376;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16744;2006;Revista;EMPLOYING MOBILE TECHNOLOGIES IN THE PRACTICAL TEACHING OF TECHNICAL SUBJECTS. A REAL CASE: THE ELECTRONIC INSTRUMENTATION LAB;PIXEL-BIT- REVISTA DE MEDIOS Y EDUCACION;"1133-8482;2171-7966";;(28), 13-+;UNIV SEVILLA, EDITORIAL;"Vazquez, SG;Garcia, FJB;Marin, SLT;Torres, RM";Sí;Torres, RM [2588];4;Universidad de Sevilla;No;-;-;WOS:000215517800002;-;-;-;ARTREV 2296269;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/104855;2006;Revista;Las cooperativas andaluzas de consumo y el modelo EFQM;La sociedad cooperativa;1137-4748;;(30), 42-46;;"Espasandín Bustelo, Francisco;Ortigueira Sánchez, Manuel";Sí;"Espasandín Bustelo, Francisco [1175];Ortigueira Sánchez, Manuel [3091]";2;-;-;-;-;-;-;-;-;ARTREV 2220383;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/128411;2006;Revista;State of the Art: Implicaciones de la no Linealidad en Marketing;Investigacion y Marketing;1131-6144;;(90), 70;Asociación Española de Estudios de Mercado, Marketing y Opinión;"Juan Manuel Valderas Jaramillo;María Sancho Mejías;Ruth Mateos de Cabo;Elena Olmedo";No;"Juan Manuel Valderas Jaramillo [4223];María Sancho Mejías [3976]";4;-;-;-;-;-;-;-;-;ARTREV 1449044;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/16802;2006;Revista;Confianza del consumidor en la compra a través de internet: una propuesta de modelización basada en la jerarquía de aprendizaje estándar;CUADERNOS DE GESTION;"1131-6837;1988-2157";;6 (2), 59-82;UNIV PAIS VASCO, INST ECONOMIA APLICADA EMPRESA;"Martínez-López, Francisco José;Ortigueira-Sanchez, Manuel;Pérez-Ronchel,Mario";No;Ortigueira-Sanchez, Manuel [3091];3;-;-;-;-;-;-;-;11441/16069;ARTREV 2242349;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16780;2006;Revista;The Influence of Price and Brand Loyalty on Store Brands Versus National Brands;INTERNATIONAL REVIEW OF RETAIL DISTRIBUTION AND CONSUMER RESEARCH;"0959-3969;1466-4402";;16 (4), 433-452;ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD;"Cataluna, FJR;Garcia, AN;Phau, I";Sí;"Cataluna, FJR [3755];Garcia, AN [2957]";3;"Universidad de Sevilla;Curtin University";Sí;Curtin University;10.1080/09593960600844236;WOS:000438675000003;2-s2.0-60849136996;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/104854;2006;Revista;La investigación de la economía social: redes y desafíos;La sociedad cooperativa;1137-4748;;(31), 22-25;;"Espasandín Bustelo, Francisco;Morales Gutiérrez, Alfonso Carlos";Sí;Espasandín Bustelo, Francisco [1175];2;-;-;-;-;-;-;-;-;ARTREV 2220195;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/16346;2006;Revista;La calidad en los métodos de investigación cualitativa: principios de aplicación práctica para estudios de casos;Cuadernos de Economía y Dirección de la Empresa. CEDE;1138-5758;;(29), 57-82;ELSEVIER;Cepeda-Carrion, Gabriel;Sí;Cepeda-Carrion, Gabriel [815];1;-;-;-;-;-;-;-;-;ARTREV 2385980;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/17070;2006;Revista;Exploración del entorno empresarial de Sevilla con un mapa de relación bidimensional;Cuadernos de Estudios Empresariales;1131-6985;;16 (1), 135-155;Universidad Complutense de Madrid;"Tamayo-Gallego, Juan Aurelio;Gamero-Rojas, Javier;Martinez-Roman, Juan Antonio";Sí;"Tamayo-Gallego, Juan Aurelio [4127];Gamero-Rojas, Javier [1444];Martinez-Roman, Juan Antonio [2584]";3;-;-;-;-;-;-;-;-;ARTREV 2247893;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16035;2006;Revista;An entrepreneurial cognition perspective on the internationalization of SMEs;JOURNAL OF INTERNATIONAL ENTREPRENEURSHIP;"1570-7385;1573-7349";;4 (1), 49-67;SPRINGER;"José Acedo, Francisco;Florin, Juan";Sí;José Acedo, Francisco [14];2;"Universidad de Sevilla;University of Connecticut";Sí;University of Connecticut;10.1007/s10843-006-0482-9;WOS:000409689800003;2-s2.0-37849186770;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16629;2006;Revista;Patterns of Tourist Seasonality in Spanish Regions;TOURISM PLANNING & DEVELOPMENT;"2156-8316;2156-8324";;3 (3), 241-256;ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD;"Bonilla, Jesús Manuel López;Bonilla, Luis Miguel López;Altamira, Borja Sanz";Sí;"Bonilla, Jesús Manuel López [2235];Bonilla, Luis Miguel López [2236];Altamira, Borja Sanz [4001]";3;Universidad de Sevilla;No;-;10.1080/14790530601132468;WOS:000212809100006;2-s2.0-84867889946;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/114520;2006;Revista;Influencia del patrón estacional del turista experimentado;Papers de Turisme;0214-8021;;(40), 93-104;Agencia Valenciana del Turisme;"Jesús Manuel López Bonilla;Luis Miguel López-Bonilla";Sí;"Jesús Manuel López Bonilla [2235];Luis Miguel López-Bonilla [2236]";2;-;-;-;-;-;-;-;-;ARTREV 2308799;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16215;2006;Revista;La arquitectura comercial como soporte para la creación de identidad en el sector de la moda;Trípodos;"1138-3305;2340-5007";;(EXTRA), 235-244;"Universitat Ramon Llull;Facultat de Comunicació Blanquerna";"Jiménez-Marín, Gloria;Caro González, Francisco Javier";Sí;"Jiménez-Marín, Gloria [2070];Caro González, Francisco Javier [684]";2;-;-;-;-;-;-;-;11441/29081;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/16237;2006;Revista;Capital social, confianza e innovación. El caso de un sistema productivo local tradicional;Madri+D. Monografía;1579-9417;;(36), ON LINE-ON LINE;Universidad Autónoma de Madrid, Facultad de CC. EE. Y EE..;"Casanueva-Rocha, Cristobal;Castro-Abancens, Ignacio;Galan-Gonzalez, Jose Luis";Sí;"Casanueva-Rocha, Cristobal [735];Castro-Abancens, Ignacio [778];Galan-Gonzalez, Jose Luis [1400]";3;-;-;-;-;-;-;-;11441/80266;ARTREV 2002753;Sin Datos;Texto Completo
https://bibliometria.us.es/prisma/publicacion/107606;2006;Libro;Los valores personales como sustentación de la Responsabilidad Social en las Organizaciones;Nuevos retos, nuevas respuestas en dirección de empresas: en homenaje al profesor Enrique Llacer;;8447209237;157-173;Universidad de Sevilla;"Julio García del Junco;Esther Medina Susanibar;Hilda Baca Neglia";Sí;Julio García del Junco [1481];3;-;-;-;-;-;-;-;-;ARTLIB 5148637;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/220024;2006;Libro;Sistemas de evaluación utilizados y resultados obtenidos en dos años de experiencia en la aplicación de la metodología ECTS a la “titulación de Turismo” en la EUEE de la Universidad de Sevilla;I Jornadas nacionales de intercambio de experiencias piloto de implantación de metodologías ECTS: Aplicaciones prácticas de la Convergencia Europea :Badajoz, 13, 14 y 15 de septiembre de 2006;;;;Universidad de Extremadura;"Isabel Vázquez Bermúdez;Cristóbal Casanueva Rocha";Sí;"Isabel Vázquez Bermúdez [4267];Cristóbal Casanueva Rocha [735]";2;-;-;-;-;-;-;-;-;ARTLIB 8819672;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/128224;2006;Libro;El papel de las empresas en la conciliación de la vida familiar y laboral;Jornadas del Consejo Andaluz de Relaciones Laborales: Recopilación de Conferencias;;978-84-690-5393-5;223-238;Consejo Andaluz de Relaciones Laborales;Mercedes Sánchez-Apellániz García;Sí;Mercedes Sánchez-Apellániz García [3959];1;-;-;-;-;-;-;-;-;ARTLIB 6355591;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/147873;2006;Libro;Encouraging enhanced customer relationship management in accommodation SMEs: The case of Seville, Spain;Tourism in the New Europe: Perspectives on SME Policies and Practices;;"0080447066;9780080466040";173-185;ELSEVIER;"Castellanos-Verdugo, Mario;Oviedo-García, Ma de los Ángeles;Veerapermal, Nadine";Sí;"Castellanos-Verdugo, Mario [757];Oviedo-García, Ma de los Ángeles [3113]";3;"Universidad de Sevilla;Université de Lille";Sí;Université de Lille;10.4324/9780080466040;-;2-s2.0-84904775708;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16748;2006;Revista;"Comment on ""Implementation of a Web-based educational tool for digital signal processing teaching using the technological acceptance model"" Reply";IEEE TRANSACTIONS ON EDUCATION;"0018-9359;1557-9638";;49 (4), 474-474;IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC;"Toral Marín, Sergio L.;Barrero García, Federico J.;Martínez Torres, Rocío;Gallardo Vázquez, Sergio;Lillo Moreno, Antonio Javier";Sí;"Toral Marín, Sergio L. [4155];Barrero García, Federico J. [335];Martínez Torres, Rocío [2588];Gallardo Vázquez, Sergio [6245]";5;"Universidad de Sevilla;Departamento de Administración de Empresas y Marketing";No;-;10.1109/TE.2006.886972;WOS:000242195000008;2-s2.0-37849186835;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/216715;2006;Libro;El alcalde en la provincia de Sevilla: análisis y evolución electoral (1979-2003);El alcalde en la provincia de Sevilla: análisis y evolución electoral (1979-2003);;84-88603-88-6;;Caja San Fernando, Obra Social;"Félix Velicia-Martín;Dolores M. Navarro Romero;Francisco Díaz Ayala";Sí;Félix Velicia-Martín [4320];3;-;-;-;-;-;-;-;-;LIB 881758;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/110160;2006;Libro;Creación de empresas: guía del emprendedor;Creación de empresas: guía del emprendedor;;84-368-2011-8;;Pirámide (Grupo Anaya, Hachette Livre);Francisco José González Domínguez;Sí;Francisco José González Domínguez [1742];1;-;-;-;-;-;-;-;-;LIB 263701;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/120098;2006;Libro;Merchandising: Teoría y práctica;Merchandising: Teoría y práctica;;84-368-2038-X;;;"Enrique Carlos Díez de Castro;Francisco Javier Landa Bercebal;Antonio Navarro García";Sí;"Francisco Javier Landa Bercebal [6142];Antonio Navarro García [2957]";3;-;-;-;-;-;-;-;-;LIB 307495;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/217220;2006;Libro;Dirección y gestión de personal: relación de casos prácticos : primer parcial;Dirección y gestión de personal: relación de casos prácticos : primer parcial;;84-96378-29-2;;Departamento de Administración de Empresas y Marketing (Sevilla);"Marisa Román Onsalo;Ana María Alfaro de Prado Sagrera;María Lucía Rodríguez Félix";Sí;"Marisa Román Onsalo [3699];Ana María Alfaro de Prado Sagrera [103];María Lucía Rodríguez Félix [3607]";3;-;-;-;-;-;-;-;-;LIB 882016;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/216574;2006;Libro;Guía y casos de gestión de empresas;Guía y casos de gestión de empresas;;978-84-690-9076-3;;Edición Digital @tres;"Francisco José González Domínguez;Juan Domingo Ganaza Vargas;Joaquín Traverso Cortés";Sí;"Francisco José González Domínguez [1742];Juan Domingo Ganaza Vargas [1449];Joaquín Traverso Cortés [4195]";3;-;-;-;-;-;-;-;-;LIB 880832;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/100484;2006;Libro;Agentes sociales, turismo y espacios urbanos: una aplicación de la teoría fundamentada en investigaciones de turismo;Turismo y territorio [Recurso electrónico] : conflictos, corresponsabilidad y estrategias de gestión;;84-922582-5-X;1-16;Asociación Española de Expertos Científicos en Turismo;"Mario Castellanos Verdugo;Francisco Caro Domínguez";Sí;Mario Castellanos Verdugo [757];2;-;-;-;-;-;-;-;-;ARTLIB 2303891;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/187503;2006;Libro;La Gestión de Calidad desde la responsabilidad social de las ONG.ss;XX Años Valdocco;;8496373711;3-0;Universidad de Huelva;Julio García del Junco;Sí;Julio García del Junco [1481];1;-;-;-;-;-;-;-;-;ARTLIB 8036468;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/16552;2006;Revista;Information technology as a determinant of organizational learning and technological distinctive competencies;INDUSTRIAL MARKETING MANAGEMENT;"0019-8501;1873-2062";;35 (4), 505-521;ELSEVIER SCIENCE INC;"Real, Juan C.;Leal, Antonio;Roldán, José L.";Sí;"Leal, Antonio [2155];Roldán, José L. [3692]";3;"Universidad Pablo de Olavide;Universidad de Sevilla";No;-;10.1016/j.indmarman.2005.05.004;WOS:000237483500010;2-s2.0-33645908529;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16551;2006;Revista;Determinants of Organisational Learning in the generation of technological distinctive competencies;INTERNATIONAL JOURNAL OF TECHNOLOGY MANAGEMENT;"0267-5730;1741-5276";;35 (1-4), 284-307;INDERSCIENCE ENTERPRISES LTD;"Real, Juan C.;Leal, Antonio;Roldán, José L.";Sí;"Leal, Antonio [2155];Roldán, José L. [3692]";3;"Universidad Pablo de Olavide;Universidad de Sevilla";No;-;10.1504/IJTM.2006.009239;WOS:000237779000014;2-s2.0-33646830618;-;11441/143190;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/17048;2006;Revista;Exploring the influence of gender on the web usage via partial least squares;BEHAVIOUR & INFORMATION TECHNOLOGY;"0144-929X;1362-3001";;25 (1), 19-36;TAYLOR & FRANCIS LTD;Sánchez-Franco, Manuel J.;Sí;Sánchez-Franco, Manuel J. [3899];1;Universidad de Sevilla;No;-;10.1080/01449290500124536;WOS:000234238100003;2-s2.0-30344484888;-;-;-;Sin Acceso Abierto;-
https://bibliometria.us.es/prisma/publicacion/16087;2005;Revista;Alianzas españolas con éxito en los mercados internacionales;Harvard - Deusto Marketing y Ventas;1133-7672;;NOV./DIC. (71), 16-23;Ediciones Deusto S.A.;"Garcia-Cruz, Rosario;Arenas-Gaitán, Jorge";Sí;"Garcia-Cruz, Rosario [1475];Arenas-Gaitán, Jorge [198]";2;-;-;-;-;-;-;-;-;ARTREV 1340276;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/17035;2005;Revista;The impact of marketing communication and price promotion on brand equity;JOURNAL OF BRAND MANAGEMENT;"1350-231X;1479-1803";;12 (6), 431-444;Palgrave Macmillan Ltd;"Villarejo-Ramos, AF;Sanchez-Franco, MJ";Sí;"Villarejo-Ramos, AF [4367];Sanchez-Franco, MJ [3899]";2;Universidad de Sevilla;No;-;-;WOS:000211306200003;-;-;-;-;Sin Datos;-
https://bibliometria.us.es/prisma/publicacion/16491;2005;Revista;Meta-Análisis sobre la implantación de sistemas de planificación de recursos empresariales (ERP);Journal of Information Systems and Technology Management;1809-2640;;2 (3), 245-273;Universidade de Sao Paulo;"Ramírez-Correa, Patricio;Garcia-Cruz, Rosario";Sí;Garcia-Cruz, Rosario [1475];2;-;-;-;10.4301/s1807-17752005000300002;-;-;-;-;ARTREV 2882826;Dorada;Texto Completo
https://bibliometria.us.es/prisma/publicacion/16269;2005;Revista;EL AJUSTE ENTRE LA RENOVACIÓN ESTRATEGICA Y GENERACIONAL EN LAS EMPRESAS FAMILIARES;CLM Economía;1695-9310;;(7), 131-158;Asociación de Economía de Castilla-La Mancha;"Casillas-Bueno, Jose Carlos;Moreno-Menendez, Ana María";Sí;"Casillas-Bueno, Jose Carlos [744];Moreno-Menendez, Ana María [2828]";2;-;-;-;-;-;-;-;-;ARTREV 1985953;Sin Datos;Texto Completo
